id,name,team_id,team_name,position,price,ownership,status,chance,minutes,total_points,form,ppg,ep_next,ep_this,goals,assists,clean_sheets,bonus,bps,ict,creativity,threat,influence,starts,news,fixture_next3,fixture_next6,expected_minutes,expected_gw_points,value,captain_score,differential_score,transfer_score,recommendation
232,O'Brien,9,Everton,DEF,5.0,0.5,a,100.0,3118.0,116.0,0.0,3.1,2.2,0.0,1.0,3.0,10.0,2.0,368.0,107.5,282.9,206.0,582.8,35.0,,0.4166666666666667,0.5416666666666666,68.6,1.925,0.385,29.800486111111113,13.338816296296297,2.652061166666667,WATCH
442,Pope,17,Newcastle,GK,5.0,1.3,a,100.0,2416.0,96.0,0.0,3.6,2.6,0.0,0.0,1.0,7.0,3.0,414.0,70.7,0.0,35.0,671.0,27.0,,0.4166666666666667,0.5416666666666666,69.4,1.919,0.38380000000000003,24.50826388888889,13.293055585185186,2.6516097399999996,WATCH
501,Danso,19,Spurs,DEF,5.0,0.2,a,100.0,1489.0,63.0,0.0,2.6,2.2,0.0,0.0,0.0,4.0,1.0,219.0,55.5,49.5,96.0,407.0,17.0,,0.5833333333333334,0.5,68.1,1.831,0.36619999999999997,26.257749999999998,12.743155955555556,2.6482698233333335,WATCH
88,Kayode,4,Brentford,DEF,4.5,3.5,a,100.0,3258.0,113.0,0.0,3.1,1.7,0.0,1.0,2.0,10.0,9.0,494.0,121.7,470.2,130.0,613.8,37.0,,0.5833333333333334,0.4583333333333333,68.3,1.826,0.4057777777777778,28.401736111111113,12.549382716049385,2.6474677388888885,WATCH
44,Bailey,2,Aston Villa,MID,5.5,0.1,a,100.0,450.0,21.0,0.0,1.6,2.0,0.0,0.0,2.0,0.0,0.0,69.0,30.1,160.4,69.0,71.2,3.0,,0.5,0.5,69.0,1.896,0.3447272727272727,26.967833333333335,13.1513098989899,2.637388712121212,WATCH
502,Robertson,19,Spurs,DEF,4.5,3.0,a,100.0,1165.0,55.0,0.0,2.3,1.7,0.0,1.0,0.0,4.0,4.0,216.0,68.2,318.8,121.0,239.8,11.0,,0.5833333333333334,0.5,69.0,1.789,0.39755555555555555,27.813750000000002,12.39740740740741,2.637331305555555,WATCH
448,Burn,17,Newcastle,DEF,5.0,2.5,a,100.0,2195.0,93.0,0.0,3.2,2.2,0.0,1.0,3.0,6.0,5.0,286.0,82.1,107.3,186.0,525.8,25.0,,0.4166666666666667,0.5416666666666666,68.2,1.93,0.386,29.329197222222223,13.193249185185186,2.6365284000000004,WATCH
115,De Cuyper,5,Brighton,DEF,4.5,1.5,a,100.0,1404.0,84.0,0.0,2.8,1.7,0.0,2.0,3.0,5.0,9.0,318.0,99.9,516.6,154.0,327.8,17.0,,0.5,0.5,66.1,1.867,0.41488888888888886,29.26388888888889,12.817021604938274,2.631173691666667,WATCH
374,Endo,14,Liverpool,MID,5.0,0.0,a,100.0,170.0,12.0,0.0,1.5,1.5,0.0,0.0,1.0,1.0,0.0,49.0,8.0,18.1,6.0,56.0,1.0,,0.5833333333333334,0.5416666666666666,69.0,1.78,0.356,21.512408333333337,12.49568,2.6249455,AVOID
69,Scott,3,Bournemouth,MID,6.0,1.5,a,100.0,2848.0,136.0,0.0,3.7,2.1,0.0,3.0,2.0,11.0,9.0,603.0,139.0,482.0,314.0,597.2,34.0,,0.3333333333333333,0.3333333333333333,66.6,2.133,0.3555,31.51833333333333,14.291647999999999,2.6248720249999997,AVOID
198,Henderson,8,Crystal Palace,GK,5.0,3.2,a,100.0,3330.0,131.0,0.0,3.5,2.6,0.0,0.0,0.0,11.0,7.0,538.0,84.7,10.0,0.0,837.8,37.0,,0.4166666666666667,0.5,69.6,1.918,0.3836,23.53625,13.155810311111113,2.6235728533333336,WATCH
536,Reinildo,20,Sunderland,DEF,4.5,0.5,a,100.0,1966.0,74.0,0.0,3.0,1.7,0.0,0.0,2.0,6.0,6.0,281.0,54.7,130.2,39.0,376.4,23.0,,0.6666666666666666,0.5,67.3,1.726,0.38355555555555554,24.583788888888886,12.088049382716049,2.6210456000000004,WATCH
486,McAtee,18,Nott'm Forest,MID,5.5,0.0,a,100.0,288.0,17.0,0.0,1.2,2.0,0.0,0.0,1.0,0.0,0.0,60.0,17.3,82.0,39.0,51.6,2.0,,0.5,0.5,69.0,1.879,0.3416363636363636,24.505833333333335,13.05307393939394,2.6204989772727276,AVOID
457,J.Murphy,17,Newcastle,MID,6.0,0.2,a,100.0,1606.0,82.0,0.0,2.5,2.1,0.0,3.0,2.0,8.0,5.0,314.0,106.0,393.7,346.0,330.8,19.0,,0.4166666666666667,0.5416666666666666,66.9,1.981,0.33016666666666666,30.32270833333334,13.478096222222224,2.6203091375000005,AVOID
473,Aina,18,Nott'm Forest,DEF,4.5,4.1,a,100.0,1587.0,67.0,0.0,3.7,1.7,0.0,0.0,2.0,6.0,5.0,264.0,50.5,160.3,58.0,285.2,18.0,,0.5,0.5,68.3,1.842,0.4093333333333333,26.30277777777778,12.604600000000001,2.6178600333333333,WATCH
519,Gallagher,19,Spurs,MID,5.5,0.3,a,100.0,1183.0,44.0,0.0,2.8,2.0,0.0,1.0,1.0,2.0,3.0,211.0,55.1,205.9,154.0,190.6,14.0,,0.5833333333333334,0.5,66.9,1.847,0.3358181818181818,29.217083333333335,12.699183696969696,2.6122300340909095,AVOID
520,Bergvall,19,Spurs,MID,5.5,0.2,a,100.0,955.0,49.0,0.0,2.1,2.0,0.0,1.0,3.0,3.0,0.0,163.0,41.5,106.4,147.0,164.6,11.0,,0.5833333333333334,0.5,67.8,1.833,0.3332727272727273,28.483883333333335,12.676693414141413,2.6118348560606064,AVOID
18,Martinelli,1,Arsenal,MID,6.5,0.3,a,100.0,1065.0,57.0,0.0,1.9,2.3,0.0,1.0,5.0,2.0,3.0,195.0,79.0,202.2,390.0,204.6,11.0,,0.4166666666666667,0.5,69.0,1.982,0.3049230769230769,30.342916666666667,13.570847179487181,2.609875076923077,AVOID
234,Patterson,9,Everton,DEF,4.5,0.0,a,100.0,238.0,22.0,0.0,3.1,1.7,0.0,0.0,0.0,2.0,0.0,67.0,8.8,6.4,17.0,65.6,3.0,,0.4166666666666667,0.5416666666666666,64.9,1.878,0.41733333333333333,22.35606388888889,12.919462962962962,2.5942334,WATCH
16,Madueke,1,Arsenal,MID,6.5,0.3,a,100.0,1205.0,72.0,0.0,2.8,2.3,0.0,3.0,1.0,8.0,9.0,254.0,101.3,352.8,404.0,257.4,16.0,,0.4166666666666667,0.5,63.3,2.051,0.31553846153846155,30.90625,13.60565112820513,2.5941443634615386,AVOID
137,Tzimas,5,Brighton,FWD,5.5,0.0,d,75.0,132.0,16.0,0.0,1.8,1.3,0.0,1.0,1.0,0.0,0.0,55.0,17.7,65.7,44.0,66.6,1.0,Knee injury - 75% chance of playing,0.5,0.5,69.0,1.852,0.33672727272727276,24.208233333333336,12.885052121212121,2.5924895454545456,AVOID
144,Gusto,6,Chelsea,DEF,5.0,1.1,a,100.0,2255.0,96.0,0.0,2.8,2.2,0.0,2.0,3.0,7.0,7.0,406.0,109.8,448.5,205.0,443.6,26.0,,0.4166666666666667,0.5,67.7,1.892,0.37839999999999996,29.414027777777775,13.029676118518518,2.5841074766666665,WATCH
102,Yarmoliuk,4,Brentford,MID,5.0,1.4,a,100.0,2652.0,104.0,0.0,2.8,1.5,0.0,1.0,3.0,8.0,1.0,448.0,83.4,273.0,117.0,445.0,30.0,,0.5833333333333334,0.4583333333333333,68.4,1.787,0.3574,27.623958333333327,12.397124533333333,2.5818880533333335,AVOID
114,Boscagli,5,Brighton,DEF,4.5,0.2,a,100.0,799.0,39.0,0.0,3.2,1.7,0.0,0.0,1.0,3.0,4.0,171.0,31.1,82.2,12.0,215.6,9.0,,0.5,0.5,68.5,1.778,0.39511111111111114,23.298122222222222,12.508969135802468,2.580941416666667,WATCH
79,Evanilson,3,Bournemouth,FWD,6.0,2.2,a,100.0,2741.0,115.0,0.0,3.2,2.0,0.0,6.0,7.0,11.0,6.0,412.0,155.5,397.9,809.0,350.6,32.0,,0.3333333333333333,0.3333333333333333,67.3,2.084,0.3473333333333333,31.043888888888887,13.98777125925926,2.5805128500000003,AVOID
87,Ajer,4,Brentford,DEF,4.5,2.1,a,100.0,1805.0,76.0,0.0,2.8,1.7,0.0,0.0,2.0,5.0,1.0,211.0,62.7,59.1,165.0,401.4,20.0,,0.5833333333333334,0.4583333333333333,69.0,1.741,0.3868888888888889,27.07649166666667,12.163185185185187,2.5765906388888884,WATCH
127,Gomez,5,Brighton,MID,5.0,2.8,a,100.0,2117.0,97.0,0.0,3.0,1.5,0.0,5.0,1.0,8.0,9.0,361.0,119.0,319.7,432.0,438.2,26.0,,0.5,0.5,65.7,1.868,0.37360000000000004,29.265,12.627033066666664,2.5748015066666667,AVOID
329,Rodon,13,Leeds,DEF,4.5,2.6,a,100.0,2952.0,109.0,0.0,3.1,1.7,0.0,2.0,0.0,6.0,5.0,373.0,109.1,137.3,242.0,707.2,33.0,,0.5,0.4583333333333333,68.8,1.798,0.39955555555555555,28.445030555555558,12.472056790123458,2.5733094666666667,AVOID
423,Shaw,16,Man Utd,DEF,4.5,22.6,a,100.0,3220.0,113.0,0.0,3.0,1.7,0.0,1.0,1.0,10.0,3.0,449.0,97.4,314.8,97.0,560.2,38.0,,0.6666666666666666,0.5416666666666666,67.0,1.79,0.3977777777777778,27.231180555555554,11.159876543209876,2.5713183333333336,AVOID
490,Wood,18,Nott'm Forest,FWD,6.0,1.7,a,100.0,896.0,41.0,0.0,2.7,2.0,0.0,3.0,0.0,2.0,4.0,145.0,48.0,88.4,266.0,139.0,11.0,,0.5,0.5,65.7,1.917,0.3195,29.015800000000002,12.896387333333331,2.569092720833334,AVOID
116,Dunk,5,Brighton,DEF,4.5,0.9,a,100.0,2837.0,100.0,0.0,3.0,1.7,0.0,1.0,1.0,7.0,5.0,443.0,98.7,125.5,210.0,649.6,31.0,,0.5,0.5,69.0,1.764,0.392,28.004333333333335,12.398666666666669,2.5678445,AVOID
449,Hall,17,Newcastle,DEF,5.0,3.7,a,100.0,2176.0,79.0,0.0,2.6,2.2,0.0,1.0,2.0,4.0,4.0,347.0,118.0,433.6,196.0,550.2,24.0,,0.4166666666666667,0.5416666666666666,69.0,1.857,0.3714,29.129375000000003,12.697836444444446,2.562319366666667,AVOID
328,Struijk,5,Brighton,DEF,5.0,0.3,d,75.0,2935.0,108.0,0.0,3.2,1.6,0.0,0.0,1.0,7.0,4.0,412.0,113.1,161.5,272.0,697.4,33.0,Knock - 75% chance of playing,0.5,0.5,68.6,1.798,0.35960000000000003,28.629444444444445,12.560943644444446,2.5621420200000005,AVOID
47,Kamara,2,Aston Villa,MID,5.0,0.2,a,100.0,1410.0,61.0,0.0,3.4,1.5,0.0,1.0,3.0,5.0,7.0,282.0,64.2,241.3,75.0,325.0,17.0,,0.5,0.5,66.3,1.828,0.36560000000000004,26.628333333333334,12.611698488888889,2.561086593333333,AVOID
420,Yoro,16,Man Utd,DEF,5.0,0.8,a,100.0,1730.0,56.0,0.0,1.8,2.2,0.0,0.0,1.0,2.0,1.0,191.0,53.2,83.1,124.0,327.0,18.0,,0.6666666666666666,0.5416666666666666,69.0,1.667,0.33340000000000003,26.052825000000006,11.728307555555558,2.557814533333333,AVOID
470,Morato,18,Nott'm Forest,DEF,5.0,0.1,a,100.0,1340.0,53.0,0.0,2.5,2.2,0.0,1.0,0.0,2.0,1.0,190.0,50.5,37.6,96.0,371.2,14.0,,0.5,0.5,69.0,1.787,0.3574,25.55953333333333,12.531916444444445,2.5577548666666665,AVOID
464,Wissa,17,Newcastle,FWD,6.0,1.6,a,100.0,517.0,27.0,0.0,1.4,2.0,0.0,1.0,1.0,1.0,0.0,70.0,25.5,46.7,163.0,58.0,4.0,,0.4166666666666667,0.5416666666666666,69.0,1.887,0.3145,27.762275000000002,12.930124444444447,2.544925041666667,AVOID
421,Heaven,16,Man Utd,DEF,4.5,0.4,a,100.0,920.0,42.0,0.0,2.5,1.7,0.0,0.0,1.0,2.0,3.0,164.0,29.1,32.0,26.0,233.6,11.0,,0.6666666666666666,0.5416666666666666,66.6,1.645,0.3655555555555556,21.96079166666667,11.54968888888889,2.540660805555555,AVOID
488,Sangaré,18,Nott'm Forest,MID,5.0,0.8,a,100.0,2073.0,89.0,0.0,3.2,1.5,0.0,2.0,2.0,8.0,2.0,366.0,76.8,205.9,126.0,434.4,25.0,,0.5,0.5,66.3,1.812,0.3624,27.998333333333335,12.468193955555556,2.5400363733333333,AVOID
345,Tanaka,13,Leeds,MID,5.0,0.3,a,100.0,1307.0,67.0,0.0,2.4,1.5,0.0,2.0,1.0,3.0,4.0,288.0,63.6,307.6,104.0,224.2,14.0,,0.5,0.4583333333333333,69.0,1.782,0.3564,27.061875000000004,12.485525333333333,2.5353202,AVOID
242,George,9,Everton,MID,5.5,0.3,a,100.0,351.0,16.0,0.0,1.1,2.0,0.0,0.0,0.0,1.0,0.0,55.0,23.9,66.2,132.0,44.2,1.0,,0.4166666666666667,0.5416666666666666,69.0,1.836,0.33381818181818185,26.874275000000004,12.762816969696969,2.5311413636363636,AVOID
263,Kevin,10,Fulham,MID,5.5,0.1,a,100.0,1030.0,49.0,0.0,1.9,2.0,0.0,1.0,3.0,4.0,0.0,183.0,70.4,246.6,243.0,216.0,9.0,,0.4166666666666667,0.4166666666666667,69.0,1.878,0.34145454545454546,29.23,13.039295353535353,2.5292157575757575,AVOID
256,Tete,10,Fulham,DEF,4.5,0.3,a,100.0,1791.0,81.0,0.0,3.7,1.7,0.0,1.0,0.0,6.0,5.0,318.0,73.9,214.1,108.0,416.0,21.0,,0.4166666666666667,0.4166666666666667,67.2,1.83,0.4066666666666667,27.45,12.74608888888889,2.5283486666666666,AVOID
450,Livramento,17,Newcastle,DEF,5.0,0.1,d,75.0,1326.0,59.0,0.0,3.5,1.6,0.0,0.0,1.0,6.0,3.0,252.0,46.1,199.7,42.0,219.4,14.0,Calf injury - 75% chance of playing,0.4166666666666667,0.5416666666666666,69.0,1.798,0.35960000000000003,25.299375000000005,12.600732444444448,2.526859466666667,AVOID
140,Sánchez,6,Chelsea,GK,5.0,2.2,a,100.0,3040.0,113.0,0.0,3.2,2.6,0.0,0.0,1.0,9.0,7.0,509.0,86.7,50.0,0.0,822.2,35.0,,0.4166666666666667,0.5,68.4,1.83,0.366,23.109583333333333,12.605074666666667,2.520851466666667,WATCH
455,Tonali,19,Spurs,MID,5.5,4.1,a,100.0,2534.0,81.0,0.0,2.3,2.0,0.0,0.0,2.0,7.0,2.0,477.0,113.4,534.1,198.0,398.0,31.0,,0.5833333333333334,0.5,65.8,1.799,0.3270909090909091,28.71263888888889,12.053368188552188,2.5192472954545457,AVOID
257,Bassey,10,Fulham,DEF,4.5,0.7,a,100.0,2532.0,103.0,0.0,3.4,1.7,0.0,1.0,1.0,7.0,9.0,392.0,84.5,152.2,115.0,574.0,28.0,,0.4166666666666667,0.4166666666666667,69.0,1.8,0.4,27.400000000000002,12.640444444444446,2.5186791666666664,AVOID
505,Spence,19,Spurs,DEF,4.5,4.2,a,100.0,2049.0,78.0,0.0,2.6,1.7,0.0,0.0,0.0,9.0,3.0,271.0,70.5,209.7,207.0,291.0,23.0,,0.5833333333333334,0.5,68.6,1.683,0.374,27.614861111111114,11.616511111111112,2.5083923500000003,AVOID
42,Guessand,8,Crystal Palace,MID,5.5,0.0,a,100.0,909.0,44.0,0.0,2.1,2.0,0.0,1.0,3.0,2.0,0.0,143.0,42.0,76.6,187.0,159.4,9.0,,0.4166666666666667,0.5,69.0,1.823,0.33145454545454545,27.872116666666667,12.704584242424245,2.504230340909091,AVOID
246,Röhl,9,Everton,MID,5.0,0.1,a,100.0,675.0,36.0,0.0,2.2,1.5,0.0,1.0,1.0,2.0,2.0,98.0,26.3,87.4,62.0,113.0,6.0,,0.4166666666666667,0.5416666666666666,69.0,1.776,0.3552,24.536675000000002,12.463100444444448,2.5036252666666665,AVOID
545,Sadiki,20,Sunderland,MID,5.0,0.4,a,100.0,2891.0,80.0,0.0,2.4,1.5,0.0,0.0,2.0,9.0,0.0,410.0,84.6,333.3,162.0,347.6,33.0,,0.6666666666666666,0.5,68.1,1.635,0.327,27.259166666666665,11.507345111111112,2.4987133166666666,AVOID
34,Pau,2,Aston Villa,DEF,4.5,0.4,a,100.0,1673.0,64.0,0.0,3.0,1.7,0.0,0.0,2.0,5.0,2.0,280.0,45.1,47.1,79.0,321.8,18.0,,0.5,0.5,69.0,1.695,0.3766666666666667,24.243533333333335,12.002,2.497124583333333,AVOID
485,Bakwa,18,Nott'm Forest,MID,5.5,0.0,a,100.0,549.0,26.0,0.0,1.9,2.0,0.0,0.0,2.0,2.0,1.0,100.0,35.6,178.8,95.0,86.4,6.0,,0.5,0.5,69.0,1.748,0.31781818181818183,26.488333333333337,12.23785696969697,2.4846013636363637,AVOID
325,Darlow,16,Man Utd,GK,4.5,0.0,d,75.0,1980.0,71.0,0.0,3.2,1.4,0.0,0.0,0.0,5.0,3.0,334.0,53.4,0.0,0.0,531.4,22.0,Unspecified injury - 75% chance of playing,0.6666666666666666,0.5416666666666666,69.0,1.553,0.3451111111111111,20.195625000000003,11.138148148148149,2.4789063611111106,WATCH
157,Estêvão,6,Chelsea,MID,6.5,1.4,a,100.0,839.0,58.0,0.0,2.6,2.3,0.0,2.0,5.0,4.0,4.0,172.0,72.6,230.9,314.0,183.4,12.0,,0.4166666666666667,0.5,61.3,1.966,0.30246153846153845,30.011805555555554,12.883610814814814,2.4743121038461537,AVOID
547,Mundle,20,Sunderland,MID,5.0,0.0,a,100.0,399.0,14.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,42.0,12.7,33.6,69.0,29.4,2.0,,0.6666666666666666,0.5,69.0,1.588,0.3176,21.97886666666667,11.294528000000001,2.4646868,AVOID
330,Bogle,13,Leeds,DEF,4.5,0.5,a,100.0,2795.0,96.0,0.0,2.8,1.7,0.0,1.0,5.0,6.0,1.0,311.0,100.3,346.1,218.0,436.0,32.0,,0.5,0.4583333333333333,68.0,1.688,0.3751111111111111,27.47965277777778,11.89179012345679,2.459346888888889,AVOID
494,Vicario,19,Spurs,GK,4.5,1.2,a,100.0,2790.0,90.0,0.0,2.9,1.9,0.0,0.0,0.0,7.0,6.0,412.0,72.2,10.1,0.0,709.2,31.0,,0.5833333333333334,0.5,69.0,1.607,0.3571111111111111,20.684950000000004,11.387481481481483,2.454383361111111,AVOID
348,Piroe,13,Leeds,FWD,5.0,0.5,a,100.0,244.0,17.0,0.0,1.1,1.4,0.0,0.0,0.0,1.0,0.0,42.0,16.5,38.1,120.0,13.6,2.0,,0.5,0.4583333333333333,69.0,1.702,0.3404,24.566575,11.969934222222223,2.4493405333333333,AVOID
162,Andrey Santos,16,Man Utd,MID,5.0,1.2,a,100.0,1247.0,47.0,0.0,1.7,1.5,0.0,1.0,0.0,1.0,3.0,257.0,47.5,153.9,91.0,229.6,13.0,,0.6666666666666666,0.5416666666666666,69.0,1.565,0.313,24.845625000000002,11.059973333333334,2.447109,AVOID
233,Mykolenko,9,Everton,DEF,4.5,1.4,a,100.0,2959.0,95.0,0.0,2.9,1.7,0.0,0.0,1.0,9.0,2.0,350.0,102.3,394.1,71.0,559.2,33.0,,0.4166666666666667,0.5416666666666666,68.9,1.692,0.376,25.107152777777777,11.90171851851852,2.4425515166666667,AVOID
33,Mings,2,Aston Villa,DEF,4.5,0.3,a,100.0,1322.0,50.0,0.0,2.9,1.7,0.0,0.0,1.0,3.0,4.0,169.0,46.8,80.5,105.0,282.6,15.0,,0.5,0.5,68.3,1.651,0.3668888888888889,24.968777777777778,11.692259876543211,2.440813086111111,AVOID
211,Yeremy,8,Crystal Palace,MID,5.5,0.2,a,100.0,2074.0,77.0,0.0,2.3,2.0,0.0,2.0,2.0,7.0,3.0,331.0,141.4,718.4,371.0,325.8,26.0,,0.4166666666666667,0.5,65.1,1.809,0.3289090909090909,28.526249999999997,12.361423414141413,2.434002753787879,AVOID
22,Nwaneri,1,Arsenal,MID,5.5,0.0,a,100.0,165.0,8.0,0.0,1.3,2.0,0.0,0.0,0.0,1.0,0.0,20.0,5.4,22.5,24.0,8.6,0.0,,0.4166666666666667,0.5,69.0,1.755,0.3190909090909091,21.430916666666665,12.281418181818182,2.433688068181818,AVOID
222,Strand Larsen,8,Crystal Palace,FWD,6.0,0.6,a,100.0,2301.0,75.0,0.0,2.1,2.0,0.0,4.0,1.0,5.0,3.0,215.0,91.5,203.1,469.0,265.2,26.0,,0.4166666666666667,0.5,68.4,1.792,0.2986666666666667,28.429583333333333,12.380581333333334,2.431473066666667,AVOID
262,Smith Rowe,10,Fulham,MID,5.5,0.4,a,100.0,1909.0,80.0,0.0,2.2,2.0,0.0,3.0,1.0,6.0,1.0,351.0,102.6,330.0,404.0,291.6,22.0,,0.4166666666666667,0.4166666666666667,67.8,1.798,0.3269090909090909,28.403333333333336,12.445146343434343,2.4276030757575753,AVOID
522,Gray,19,Spurs,MID,5.0,0.2,a,100.0,1471.0,61.0,0.0,2.5,1.5,0.0,2.0,2.0,5.0,6.0,237.0,55.5,138.1,158.0,259.4,18.0,,0.5833333333333334,0.5,65.8,1.645,0.329,27.02983888888889,11.45348325925926,2.4211468999999997,AVOID
109,Verbruggen,5,Brighton,GK,4.5,19.0,a,100.0,3420.0,130.0,0.0,3.4,1.9,0.0,0.0,0.0,10.0,6.0,616.0,94.7,10.0,0.0,935.0,38.0,,0.5,0.5,69.0,1.746,0.388,21.938333333333336,10.993333333333334,2.4208855,AVOID
385,Trafford,13,Leeds,GK,5.0,2.8,a,100.0,360.0,13.0,0.0,3.2,2.6,0.0,0.0,0.0,1.0,0.0,67.0,11.9,0.0,0.0,118.0,4.0,,0.5,0.4583333333333333,69.6,1.683,0.3366,20.125708333333336,11.711637422222225,2.420205786666666,AVOID
483,Ndoye,18,Nott'm Forest,MID,5.5,0.5,a,100.0,1167.0,50.0,0.0,2.1,2.0,0.0,1.0,2.0,2.0,4.0,178.0,56.6,217.7,180.0,166.4,14.0,,0.5,0.5,66.4,1.721,0.3129090909090909,27.810555555555556,11.878707622895625,2.4172345909090915,AVOID
456,J.Ramsey,17,Newcastle,MID,5.0,0.4,a,100.0,1441.0,62.0,0.0,2.2,1.5,0.0,2.0,3.0,1.0,3.0,303.0,79.9,330.3,165.0,304.4,15.0,,0.4166666666666667,0.5416666666666666,69.0,1.692,0.3384,27.479375,11.914929777777779,2.4126753666666665,AVOID
254,Robinson,10,Fulham,DEF,4.5,2.1,a,100.0,1487.0,65.0,0.0,3.0,1.7,0.0,1.0,0.0,4.0,7.0,280.0,79.3,334.6,82.0,375.0,17.0,,0.4166666666666667,0.4166666666666667,68.0,1.723,0.3828888888888889,25.617777777777782,11.990783950617285,2.411608277777778,AVOID
539,O'Nien,20,Sunderland,DEF,4.0,3.1,a,100.0,565.0,26.0,0.0,2.2,1.0,0.0,0.0,1.0,2.0,1.0,90.0,17.1,27.6,40.0,103.0,5.0,,0.6666666666666666,0.5,69.0,1.487,0.37175,20.224866666666667,10.563271111111115,2.4114246041666667,AVOID
7,Lewis-Skelly,1,Arsenal,MID,5.5,0.5,a,100.0,697.0,29.0,0.0,1.4,2.0,0.0,0.0,0.0,2.0,0.0,110.0,17.6,74.6,29.0,73.2,5.0,,0.4166666666666667,0.5,69.0,1.736,0.31563636363636366,22.56511666666667,12.125402828282832,2.410248560606061,AVOID
209,Johnson,9,Everton,MID,6.0,0.2,a,100.0,1710.0,65.0,0.0,1.9,2.1,0.0,2.0,1.0,6.0,2.0,217.0,75.8,311.1,230.0,223.4,19.0,,0.4166666666666667,0.5416666666666666,69.0,1.74,0.29,27.959375,12.125155555555555,2.4051633333333333,AVOID
158,Gittens,6,Chelsea,MID,6.0,0.0,a,100.0,486.0,25.0,0.0,1.6,2.1,0.0,0.0,2.0,1.0,0.0,99.0,31.3,130.4,91.0,93.0,5.0,,0.4166666666666667,0.5,69.0,1.747,0.2911666666666667,25.821216666666672,12.183635555555558,2.398145041666667,AVOID
489,Yates,18,Nott'm Forest,MID,4.5,5.9,d,75.0,602.0,30.0,0.0,1.4,0.8,0.0,0.0,2.0,0.0,0.0,123.0,27.2,79.7,55.0,139.0,2.0,Unspecified injury - 75% chance of playing,0.5,0.5,69.0,1.641,0.3646666666666667,23.023733333333336,11.246444444444446,2.3978392499999996,AVOID
241,McNeil,8,Crystal Palace,MID,5.5,0.2,a,100.0,1161.0,53.0,0.0,2.4,2.0,0.0,0.0,3.0,6.0,1.0,186.0,52.2,242.4,138.0,140.6,14.0,,0.4166666666666667,0.5,66.3,1.755,0.3190909090909091,27.652916666666663,12.103958888888886,2.395509640151515,AVOID
91,Pinnock,4,Brentford,DEF,4.5,0.1,a,100.0,318.0,14.0,0.0,3.5,1.7,0.0,0.0,0.0,1.0,2.0,53.0,12.3,1.2,33.0,88.6,4.0,,0.5833333333333334,0.4583333333333333,65.0,1.606,0.3568888888888889,20.411302777777777,11.239506172839508,2.3911902777777776,AVOID
11,Mosquera,1,Arsenal,DEF,5.5,11.6,a,100.0,986.0,40.0,0.0,2.0,2.5,0.0,0.0,0.0,3.0,1.0,195.0,32.9,88.7,20.0,219.2,9.0,,0.4166666666666667,0.5,69.4,1.786,0.32472727272727275,23.661705555555553,11.620628632996635,2.384647318181818,AVOID
268,King,10,Fulham,MID,5.5,0.2,a,100.0,1290.0,63.0,0.0,2.0,2.0,0.0,1.0,3.0,5.0,3.0,225.0,73.3,198.7,336.0,207.4,15.0,,0.4166666666666667,0.4166666666666667,67.5,1.758,0.31963636363636366,27.996666666666666,12.194645454545453,2.383838446969697,AVOID
267,Lukić,12,Ipswich Town,MID,5.0,0.1,a,100.0,1730.0,67.0,0.0,2.6,1.5,0.0,1.0,4.0,6.0,4.0,314.0,93.4,441.6,176.0,317.6,20.0,,0.4166666666666667,0.5,67.7,1.69,0.33799999999999997,27.394027777777776,11.849091259259259,2.3797287833333334,AVOID
31,Konsa,2,Aston Villa,DEF,4.5,15.0,a,100.0,3035.0,100.0,0.0,2.9,1.7,0.0,0.0,1.0,9.0,3.0,497.0,84.0,108.3,124.0,601.4,34.0,,0.5,0.5,68.7,1.687,0.3748888888888889,26.241266666666668,10.832564814814816,2.3756129805555553,AVOID
89,Henry,4,Brentford,DEF,4.5,0.2,a,100.0,1322.0,52.0,0.0,2.1,1.7,0.0,0.0,2.0,4.0,0.0,144.0,26.9,82.0,35.0,151.6,14.0,,0.5833333333333334,0.4583333333333333,69.0,1.534,0.3408888888888889,21.466791666666666,11.00340740740741,2.3674142222222225,AVOID
168,Marc Guiu,6,Chelsea,FWD,5.0,0.4,a,100.0,265.0,13.0,0.0,1.3,1.4,0.0,0.0,1.0,0.0,0.0,19.0,13.1,40.1,86.0,24.6,1.0,,0.4166666666666667,0.5,69.0,1.66,0.33199999999999996,22.898616666666666,11.714737777777778,2.3632176666666664,AVOID
395,Lewis,15,Man City,DEF,4.5,0.2,a,100.0,401.0,19.0,0.0,1.7,1.7,0.0,0.0,1.0,1.0,2.0,72.0,23.8,112.5,55.0,70.8,4.0,,0.5833333333333334,0.5,69.0,1.51,0.33555555555555555,22.089750000000002,10.852296296296297,2.357181388888889,AVOID
213,Lerma,8,Crystal Palace,MID,5.0,0.1,a,100.0,1722.0,69.0,0.0,2.2,1.5,0.0,0.0,5.0,7.0,3.0,296.0,72.5,207.2,233.0,287.6,18.0,,0.4166666666666667,0.5,69.0,1.637,0.3274,26.892916666666668,11.593516444444447,2.3411648666666665,AVOID
546,Adingra,20,Sunderland,MID,5.0,0.3,a,100.0,649.0,34.0,0.0,2.4,1.5,0.0,1.0,1.0,4.0,3.0,81.0,27.0,116.8,75.0,81.4,9.0,,0.6666666666666666,0.5,62.1,1.561,0.3122,23.37743333333333,10.7274084,2.3401125400000002,AVOID
